t,d,x1,x2
.29475534,1,-1.738949,-.9638914
1.1892098,1,1.368566,.2079885
1.3630968,1,-.1100109,-1.131927
5,0,.3363225,1.076383
5,0,-.1216725,.1312156
5,0,1.8191,-.1993618
3.7094989,1,-1.327662,.3298678
5,0,.0140805,.7193983
5,0,.7799954,.8692735
2.3101215,1,1.808535,-.6966707
4.0763343,1,-1.066169,-.1848424
2.5031216,1,-.1360186,1.012851
5,0,-.9826393,-.0877463
.67787177,1,1.436615,.2786306
5,0,.803426,-1.176356
1.3019436,1,1.152665,1.765182
1.0288939,1,-.0440978,.3680038
5,0,1.564424,-.9745368
3.7389349,1,-.4559948,-1.623262
4.9187841,1,-.8087283,2.423938
3.5006236,1,.4775639,-.6224947
5,0,.8014041,.1535351
4.9679432,1,.8366942,-.0230007
5,0,2.081952,-.2999795
5,0,-1.952513,.6710083
5,0,-.1694259,.0242588
5,0,-2.391111,-.3551857
5,0,2.024713,-.874706
.25020042,1,-1.648581,-.6769447
5,0,1.584552,.6132779
1.9651504,1,.8537678,-.0648715
5,0,-.3218215,-1.925698
4.8650715,1,.1955976,-1.854003
5,0,-.0420352,-.3791852
2.1450948,1,.1987786,-1.247255
5,0,-.821195,-.8492174
2.9423268,1,-.4471603,.4087513
.88527366,1,.5828211,-.2371913
5,0,1.146715,1.699209
5,0,-1.177337,-.1239765
3.982461,1,-.0236439,.4083026
5,0,.3629126,-.0824253
5,0,.1929808,-.3137394
1.1881043,1,.6369669,.9505848
1.0877064,1,-1.482817,1.266971
.83732646,1,-.0177267,-.2769036
2.1185887,1,.4006775,.7840987
5,0,-.2828377,-1.862912
1.3759063,1,-.239165,.3554716
2.7390748,1,-.3636164,-1.427659
5,0,-.2764576,-1.383284
4.035888,1,1.067133,1.04437
5,0,-1.787563,.1480037
5,0,-.4304381,3.251834
3.2620097,1,.0084836,.3480886
5,0,-1.371896,-.2372974
5,0,.2582141,-.8625921
5,0,.9027384,.1040905
5,0,-1.787233,-2.840682
1.1986357,1,1.665824,-.6709285
1.7521272,1,1.447283,-.0328004
.4898873,1,1.429397,.5103488
4.2622326,1,-1.362368,-1.321433
5,0,-2.287481,1.058211
1.7896052,1,-1.265258,-.703366
3.7073903,1,1.033417,-1.374729
5,0,-1.099893,.263667
5,0,-1.153136,1.923589
1.4784673,1,.2875043,1.452278
5,0,.5011945,.0898889
5,0,.5316648,-1.90591
3.1321345,1,-.4789988,-.2430688
.04714656,1,-.9385246,.1997361
5,0,.0704086,1.36909
2.9269959,1,.7713261,-.2690879
1.0428474,1,.1362855,1.123901
4.8167201,1,1.206427,1.298568
5,0,.4322148,.7968277
1.1171456,1,-1.403367,-.3728718
2.5724618,1,1.239339,-.1190365
5,0,.3674985,.1949465
5,0,.0975838,.6117662
.54767226,1,-.6588862,-.8244634
5,0,-.4653944,.4474973
.94487832,1,.9160356,-.4677198
4.8936125,1,.3630354,-.4871286
.12077117,1,-.8754299,-.3413638
.41236086,1,-.3426721,.571557
.84568655,1,-.6487147,1.253161
5,0,.1427394,-1.596322
3.5577024,1,-1.823319,-.7999765
5,0,1.804617,-.7015384
2.8917912,1,-.9741694,.6816168
3.7512242,1,.0800458,-.0393367
1.6120512,1,1.220231,.7500408
5,0,-1.23483,1.433765
5,0,-.4578829,.6115476
5,0,-.6186374,-.8646342
5,0,.815677,1.224769
5,0,.8265055,3.797857
5,0,-.7683925,-.6142269
5,0,-.8701895,1.362722
2.5577925,1,1.403695,-.1391115
2.2031439,1,-1.358486,-.0240299
5,0,2.207963,.5820608
5,0,-1.553315,-.740466
.37147338,1,.5951019,-.9454728
2.7863563,1,.8799798,.2454829
5,0,-1.0995,-.0066853
5,0,1.395993,-.1553814
3.9100632,1,.4565898,.1659029
.09448033,1,.9741464,-.6224172
1.0763323,1,-.9445809,-.0549349
.11165488,1,-.1452859,.0442326
5,0,-2.716496,-.9676484
1.1794034,1,1.132683,.2939568
3.469072,1,-.9888383,.879589
.35991441,1,1.365736,.8390833
5,0,1.102382,1.91505
5,0,.5319361,.3934847
5,0,-.2975173,-.1973136
2.5698939,1,1.016995,1.543883
5,0,-.3196003,-1.110262
2.9832644,1,-.2746823,1.735022
.26060569,1,-1.519619,.1958205
.0412089,1,-.7146981,-.0410098
.02682821,1,.6206792,-.2715928
4.8098289,1,.6193946,-1.036146
3.9047096,1,.6911746,.5280923
5,0,-1.590425,.5954391
.55225706,1,-.2676096,-.1612213
.90507316,1,-.445888,-.5984278
1.8690507,1,-.1495172,.4057496
5,0,.2992888,-.2952246
.03996902,1,-.1094006,1.343495
5,0,.1060279,-.7496524
3.2071215,1,.6706556,-.2755883
5,0,.1684689,.533805
5,0,1.755768,-.241494
2.3998545,1,-.3181854,.9648696
1.2528759,1,-1.153401,-1.625977
1.2775017,1,2.175205,.3417291
5,0,.5681174,.2325804
1.2251424,1,.9894484,1.057881
5,0,-.2128187,.6479259
1.1986577,1,-.6464239,-.0022271
4.3468189,1,.5315704,.1339635
.83875155,1,.9377814,.9291203
5,0,-.5598307,1.791981
3.5146594,1,.482758,-.8218674
2.5943333,1,-.125092,.2369506
1.8720785,1,-1.202542,1.109497
2.1352261,1,1.222867,.9150584
5,0,1.330747,.2472565
.43979296,1,1.004855,.4758067
.42711806,1,-.8521343,-.7323741
5,0,.6301658,-.3378863
5,0,.5157684,.0440761
1.7399928,1,-.7711304,-.9739662
5,0,.7524259,.1523018
.29577879,1,.1591097,1.327959
5,0,.39093,-.4588166
1.0249351,1,1.085162,-.1343482
5,0,-.1429645,-1.387774
5,0,-.3687395,.3781382
5,0,1.044277,-1.508005
.03762542,1,.9240695,.0184469
5,0,.4643156,-.2380443
.31538019,1,.04733,.3143471
2.783821,1,2.636451,1.598562
.00330019,1,-.4010949,.3747925
4.1010537,1,-1.294311,-.8391973
3.6009041,1,-1.264912,1.111725
1.0385771,1,-.2157591,1.159134
2.9064882,1,-.5316959,-.0320593
4.1547867,1,.2154375,-.6779618
2.7028465,1,1.184051,-.898812
.26304404,1,-.5160909,-1.030516
.08189389,1,1.679134,2.883589
.35834661,1,-.3670016,.6687284
5,0,-.1893691,-1.015009
5,0,-1.715594,-1.580422
5,0,-.4611873,-.8665911
1.6540181,1,1.10619,-.2010549
5,0,-.7128965,-.1201408
5,0,1.890897,-.6457196
1.3577057,1,.5764827,.8673732
.07059316,1,2.132577,-.5285509
4.2089976,1,-.4993145,1.678691
2.1680464,1,-.370492,.1673622
2.9958315,1,.1656312,.1932354
4.8316096,1,.9273438,-1.150181
1.0413863,1,-.9775122,1.747585
5,0,-1.365748,-1.134636
.46846057,1,-.7213883,-2.017962
5,0,-.6485787,-.7597347
2.6368802,1,-.214132,-.5612474
2.1753672,1,.0185941,-.7719638
5,0,-.9316985,.9905127
1.1984143,1,.3331959,.9891239
3.5425632,1,.3658709,-.1500739
5,0,-.7426415,-.3974022
2.3644861,1,1.443651,.8413882
.52758701,1,.6838544,.9418527
5,0,1.440408,-1.916306
4.2059233,1,-.1266327,-.081549
5,0,-1.028587,-1.957835
5,0,1.393366,.0966909
5,0,.5812104,-.1317614
1.77023,1,1.868904,1.234254
5,0,-1.869655,.0124491
5,0,.141509,2.762019
3.871092,1,-.0780558,1.570505
5,0,.9874265,-.8263586
5,0,.2003611,.8687798
2.5346408,1,-.2633001,-1.704824
5,0,.0991564,.647356
3.9167753,1,-.6647283,1.273018
5,0,-1.085215,-.1160601
1.9636388,1,.3658914,-.0109857
3.4849195,1,1.155653,-.6909083
5,0,-1.276109,.7495871
5,0,-1.211758,-1.31182
4.9387079,1,-2.442637,.7281718
1.1063717,1,.5546287,1.094855
5,0,-1.055996,-.1619201
.00723984,1,1.234782,-1.171994
5,0,.584654,.1821309
5,0,-2.578898,-.1780751
5,0,-.4976246,.9007574
2.4287805,1,-.4908134,.7084055
.82529083,1,-.2912082,-.1015339
.26866916,1,1.424418,-.9392917
5,0,-2.180963,1.496386
2.885582,1,-1.03906,-1.594728
1.1860743,1,.3004931,-1.289642
1.5729607,1,-.3478333,.1653296
.76466047,1,-.738611,-.317674
5,0,.0465775,.0297055
5,0,1.515995,.2543005
5,0,1.541256,.2541229
4.7666426,1,-.1412067,.5758909
1.9384732,1,.5914047,-.3702871
.1476625,1,1.538351,-.6728076
4.2647669,1,.1629266,-.5225135
1.943832,1,-2.183424,-.9915532
5,0,.8771874,1.49551
2.9208283,1,.5221946,.0119255
2.6794264,1,-.2486977,.9758353
5,0,.0276444,-1.170146
5,0,-.4114945,-.7708649
1.8327575,1,-.0303797,-.1101893
.2282745,1,-.4515795,.2382523
4.5924667,1,.7176587,.4783688
2.3789357,1,.8323643,.6204714
5,0,.5540499,-.5265395
2.2553016,1,-.3360003,-1.303119
5,0,.2100934,2.197178
5,0,-.6560158,-.9223691
5,0,-.025602,-1.362459
5,0,.3291931,-2.041008
5,0,.7885794,-.9612583
3.518628,1,.3332473,.6158239
3.0359784,1,-.0107986,-1.31152
3.0754371,1,-2.049412,1.289615
.563445,1,1.298166,.2981964
5,0,-.5603772,1.090863
.88926027,1,2.127309,-.6808135
5,0,.6431265,-.4188614
5,0,.1968439,.1910979
.12363456,1,-1.330105,.306991
5,0,.0774896,-1.450758
3.3861064,1,.7782471,-.3263384
.95303619,1,-.687548,.94296
5,0,.7633375,-.4477118
5,0,.9540496,-.8343496
4.4253756,1,-.1244977,-.7997288
5,0,.4436959,-.4570703
.42887257,1,-.3759023,-.3910556
5,0,-1.851522,2.366841
3.7935186,1,-.6867317,-.8054478
.15571117,1,1.728397,1.821216
3.5802859,1,1.423807,.5586072
5,0,-1.406171,-2.011783
2.1965597,1,.6817232,-.5776637
2.16595,1,.2776967,1.032872
1.2281886,1,-.0167041,-.4630151
1.2925185,1,-.4662744,-.6078599
5,0,.626277,-2.2084
5,0,-.240521,-1.172162
5,0,.7424138,1.851111
5,0,.8103034,.48067
.24111797,1,2.094542,-.0424221
3.9659829,1,-.1012297,-.4987706
5,0,-.7781069,1.228964
1.5089607,1,.4710681,.9092931
5,0,-1.25789,.7034172
5,0,-.6379889,-.3981883
2.5803155,1,-.6097992,2.173675
4.319623,1,.368178,-.4984553
.05477823,1,-1.44337,1.917786
5,0,-.1362924,-.4413328
1.9258196,1,1.583685,.1232818
5,0,-.2266527,.8383926
5,0,.4590074,-1.136114
.97856599,1,.5329234,-.1543738
4.5894977,1,-.3310839,-.1105003
5,0,-2.173423,1.059706
.01850805,1,-.5324292,-1.034439
5,0,.6191792,.1349766
.09183433,1,-2.292869,-.896343
4.8368498,1,-.5641547,-.0260915
2.7309286,1,.6385906,1.381196
5,0,.4343702,-.2020752
5,0,1.047266,1.100196
5,0,.0560988,-.4119971
5,0,-.2566728,.2327853
5,0,-1.428791,-1.257545
.20228892,1,2.292125,-1.24388
5,0,1.614517,-1.029967
5,0,-.6978408,-1.157831
5,0,1.677879,.3824475
5,0,-.4572364,-2.569091
1.9754469,1,-.7460354,.6027361
2.873409,1,1.373423,.823063
3.5496171,1,1.242318,-.0813342
3.881794,1,-.149854,-1.184603
5,0,-.733169,-.4225489
3.2301131,1,-1.540325,-.3184246
5,0,1.329522,1.219952
.87145128,1,.1636253,.421746
4.6303164,1,.0294601,.2593956
5,0,.5080524,-.3606038
5,0,.5202464,-.3239425
5,0,2.12849,-1.109059
2.8719833,1,.71342,.5044333
3.0023988,1,-1.346644,.1114364
3.6997936,1,.289425,.5141721
.60075503,1,.0946905,3.108444
5,0,-1.606342,-.1980036
3.7828057,1,-1.359937,-2.147256
5,0,-.52913,1.426217
5,0,.4901523,-2.124569
5,0,-.2060324,-.9810251
.17201684,1,.8372552,.1763324
5,0,.634954,1.560567
5,0,-.4326751,-.6890537
5,0,.3328802,.2495854
5,0,-1.164137,-.4522328
.50421815,1,1.383847,-.3552234
5,0,-2.286276,-2.031279
3.1910443,1,-.4195313,-.1527088
5,0,-.1146,-.8780457
5,0,-.908335,-1.22837
.02541206,1,-.857252,-.7712423
5,0,.8160097,-1.161184
5,0,-.4911848,-1.295462
.50209521,1,-1.41674,.8448396
5,0,-2.457983,-.1686137
4.9406428,1,1.397103,-.0318063
5,0,-1.386843,1.129845
3.3419995,1,-1.344356,-1.44914
5,0,.2669551,-2.657905
3.7586636,1,-1.367213,.996644
1.1720943,1,1.736032,-.7276704
5,0,-.6195281,-.9363677
1.1694481,1,.5825079,.1035443
5,0,.433443,.5842556
5,0,-.0381105,.2732067
1.8937434,1,-1.46279,-2.544387
5,0,-.0236851,.7971625
.7637489,1,.5941966,-.3181106
3.5024714,1,-.0492618,-.369159
5,0,.032769,.3559305
3.6231523,1,.0054417,1.111083
3.3527327,1,-.1847213,1.366109
5,0,-.8758594,-3.176953
1.2843678,1,-.4679424,-1.257987
2.5062763,1,-.2772197,-1.635915
1.3465816,1,.4393363,.1338339
5,0,-.0773503,.0286647
5,0,.7664572,.328291
2.5770273,1,-.6532999,-.3198453
.73214945,1,2.005462,-1.163748
5,0,-2.161649,.8237948
5,0,-.793237,1.312529
3.1862036,1,-.4768541,.1096563
5,0,-1.381386,-.096189
.12081307,1,1.533938,-.0885848
1.2493589,1,-.844429,.3166082
5,0,-.7126366,-1.541498
5,0,.9810388,-.7812594
5,0,.8111084,.1454353
1.4105545,1,-1.706001,1.772594
4.3850534,1,-1.508479,-.5416472
5,0,-.1490736,-.8241519
.54323744,1,.9433389,1.377858
5,0,-1.203908,.4441122
4.2928263,1,1.398798,-.4772215
3.1359157,1,.9572881,-.0504443
5,0,.9682459,-.1029881
1.5912893,1,.7037562,.6520115
.1477189,1,-.7190287,1.231207
1.1470024,1,-.6785279,-.3840453
5,0,-.1749313,-.6929645
2.6660543,1,1.488507,-.2375976
5,0,-.443639,-.36232
3.5102213,1,-.5485736,-.6866536
.64758023,1,-1.160223,.3111636
.42512503,1,1.595068,.4740982
5,0,1.698814,1.391402
5,0,-.2196555,-.0880261
2.4976478,1,-.9566536,1.859963
1.3019463,1,3.604443,2.621112
.60121897,1,.2508517,-1.699235
5,0,.5120329,-.6453175
5,0,-1.219858,.3190134
.06798538,1,.1221794,1.587594
5,0,.0359736,-1.036593
5,0,.2503679,.1407159
4.5621302,1,-.0354051,.1529176
5,0,.5226269,1.398002
3.2767712,1,-.8520366,-.3936145
5,0,-.0474539,.4385168
.98897832,1,-1.795718,-.0186753
5,0,-.4977584,.0986515
1.4689857,1,-.5576683,-1.568818
.03774505,1,.3870149,-.0555494
5,0,-.6360982,-2.062384
1.4706176,1,.3056661,.0117115
4.170465,1,-2.004083,-.2238719
4.4704569,1,.4239887,.5645551
5,0,-.5934058,.5721449
5,0,1.133159,-.6363491
5,0,.1393768,-.1694174
2.3304401,1,.1524293,-.7570447
2.3731134,1,2.095902,-1.908217
1.0980691,1,-.5682756,.0842113
5,0,.7997667,-.000828
2.0307617,1,.1665806,-.5272222
1.4739523,1,.0739889,-.5667796
5,0,.5485871,-.0434803
5,0,-.9604741,-.2645509
1.8776253,1,.1504146,-.0407022
5,0,1.131711,1.183161
4.1241428,1,-.5422531,.7143086
5,0,-1.804565,-1.60388
5,0,.7944794,-1.606295
5,0,.3750246,-2.133886
2.0555006,1,1.369845,.3813016
5,0,-.6361374,1.092133
5,0,-.417009,-.349604
5,0,-.6933585,-1.743602
3.4086041,1,.194121,.426241
3.9823298,1,-.1376865,-.6473752
5,0,.4286877,-2.041429
5,0,-.1900216,.0813843
5,0,-.8967664,-.8376846
.08186542,1,1.2188,-.5378315
5,0,-1.343352,.5686491
5,0,.2919286,.9099461
.49575054,1,2.349906,1.414561
2.4239088,1,-.5236015,.5667591
3.2720864,1,-.9189487,1.981963
.12382906,1,-.8746206,.2218771
5,0,1.756121,-2.053283
5,0,.7184477,-1.036278
5,0,2.24627,.059432
5,0,1.345178,-1.390241
5,0,1.916044,.356364
.04511317,1,-1.094154,-1.18429
5,0,-1.625998,-.3834781
5,0,-.1051871,-1.504401
1.6740047,1,-2.636885,1.463602
5,0,-2.543831,-1.722098
5,0,-1.258317,-.5192332
1.7921927,1,-.4813455,1.391885
.23724062,1,.2779225,.234967
.59281761,1,-.5750925,-.2461127
2.2097853,1,.3857226,2.224734
1.4840646,1,.3538229,-.4090118
1.5138529,1,-.1662683,-.3292353
5,0,1.402879,-.4607338
1.9909985,1,-1.204455,.864103
.90230025,1,.2323036,-.3448437
.26958161,1,-.2955711,1.053495
5,0,-.797709,-.3582883
1.2801237,1,.0669241,-1.682755
1.0742089,1,1.337877,-.3253435
5,0,-.445804,-.1694139
2.1950978,1,1.140087,1.403755
2.9889083,1,1.139841,-1.072334
.00117414,1,-.0624458,1.267043
3.6483661,1,-1.185259,-.6975466
5,0,-.9755781,-.8459911
1.0732246,1,.2801335,-.247725
5,0,.7607746,-1.217577
4.5231065,1,1.074492,-.0713815
1.3204283,1,-.1370701,-.1286138
.50346836,1,-.2453178,.0519754
1.9143709,1,1.166427,1.055417
5,0,-.2205014,.1890112
.21405469,1,.891593,1.641375
5,0,-.5177631,-1.548485
1.7622278,1,1.399964,-1.006284
5,0,-1.621035,.1618357
5,0,.0220316,-2.056054
5,0,.5488261,-.3067197
5,0,.1015827,-.0122448
5,0,.270721,1.223682
5,0,.0252045,2.497645
1.9131694,1,.2088733,-1.983104
1.7330765,1,-.5560316,.6806385
5,0,.6749508,-.6500725
5,0,1.376243,.0505211
5,0,.0106283,-.9761978
4.0740687,1,-.2934932,-.625065
5,0,-1.322123,.3497517
3.1998365,1,.4335218,.4237378
4.6041862,1,-.2025973,1.168599
5,0,-1.554703,.2943575
2.0820703,1,-.3814483,1.826263
2.1348705,1,1.205854,-.3626461
5,0,-.7492105,-.0343229
5,0,.7066346,-2.160537
2.9177893,1,.5915276,1.75658
.20260727,1,.5144639,1.605407
3.3733084,1,1.488417,-1.670637
2.2359531,1,.3023896,-.4925807
5,0,1.45902,-.6414866
.38423393,1,2.172835,.1045017
1.9842295,1,1.327648,1.043589
.33420951,1,-1.691624,-1.772257
5,0,-.4486147,-3.314317
4.455372,1,-.5809071,-.2033279
5,0,-.9609123,.2832619
4.7874248,1,.2948344,.6847717
2.2381392,1,-1.010893,-.7364272
5,0,.2403181,.0903731
2.9489211,1,-1.106289,2.251691
1.0351456,1,1.303492,.5946864
3.8415191,1,.7702674,1.185427
5,0,-.1813528,-1.233547
.01249964,1,.2639451,.434964
.25555475,1,-.7596569,-1.318173
5,0,-.9088116,2.496632
5,0,1.313412,-1.175353
.86151115,1,-.3135788,.6933134
4.997546,1,1.144257,-.5698155
.82443907,1,.4625441,-.6529371
5,0,.2146202,-1.42276
5,0,-.0301798,-1.952194
.0047123,1,-1.224591,-.0577612
1.4762585,1,.2595192,-.9006609
5,0,.2865392,-.9134433
.00312846,1,-.527584,-1.301262
5,0,1.348681,.331607
5,0,-.1397233,1.352336
.55950012,1,1.293897,-.275784
1.7735667,1,-.2142775,2.213794
5,0,-2.111769,.2444181
1.9878951,1,.1847146,.0733779
3.2207488,1,.3926397,-1.473224
5,0,-.029912,.3338348
5,0,-1.462702,2.134479
5,0,-.5424914,-.1350666
.91765763,1,1.223075,.5763591
5,0,.3779759,.0097502
.68711847,1,.5459088,1.797483
5,0,-.3006732,-.5937442
5,0,.4808381,1.014046
5,0,-.8786948,-1.563194
5,0,.9868725,-.1569314
1.4767082,1,1.169064,-.1514003
2.278769,1,.4323405,-.1142987
5,0,.3931166,-1.234498
2.9654258,1,.1324539,-.4513757
5,0,.1725884,.0662664
5,0,-.8367953,-.6210897
1.2735667,1,-.1274107,-.8611417
5,0,-2.624235,-.8225683
5,0,-.8307084,2.058906
.80349234,1,-1.241394,.3254371
5,0,-.9695916,1.299111
.44999923,1,-.0828626,.1510977
4.6450389,1,.41959,.4823382
4.0570758,1,.900159,.9561419
5,0,1.013263,-1.404884
5,0,2.085847,-.2964371
5,0,-.0277443,-.1635935
5,0,-.9443381,.9206961
1.1210021,1,.8195334,-.7776836
.6118412,1,.626907,-.8694701
1.4712369,1,1.258887,-1.3859
.62382615,1,-1.830581,.6067483
5,0,-1.521881,-.7410756
.85841241,1,-.7728097,.4384719
.26114675,1,.4387934,-.4823518
2.2162119,1,.1588257,.3556973
5,0,-.2068186,.7234202
4.9138314,1,.588065,.337423
4.0055422,1,-.9613374,-1.257071
.27571701,1,1.332957,-.1020406
4.2582829,1,.0668787,.102953
5,0,1.077272,-1.092817
5,0,.8002524,-1.287909
5,0,.8935543,-.0211317
1.1298393,1,.5162995,1.237476
5,0,1.005596,-.1969717
5,0,.8891971,.2634285
.71033492,1,.3086379,-.4152839
5,0,.4404004,.1278122
.90703278,1,.8452027,.8730258
5,0,-.4639723,.3403988
5,0,-1.34935,-.5828344
5,0,.7570214,-1.722845
5,0,-.9702931,.3289382
.89093711,1,-.2989906,.3935242
5,0,-.3583988,-.314713
1.5353112,1,-1.344744,-1.454461
1.8184336,1,.3161473,.0612974
5,0,.1419312,.1198965
5,0,-.593251,-.9757912
4.837209,1,.231648,.8392605
.87328624,1,-.1630647,.7812517
2.2665358,1,1.418249,.9206535
1.965048,1,.6113732,-.0310037
5,0,.6332699,-1.014278
3.8519289,1,-.5443773,-.8397799
.28200736,1,-.5208601,.5843795
5,0,-.1699766,-.7281594
5,0,.7655333,.2077334
5,0,-.5447619,.7582908
3.1767323,1,1.045779,-.2592218
4.6740795,1,.4614745,-.9315659
5,0,.4708141,-.9657737
4.958133,1,-.0570389,-.8388783
5,0,-1.165428,-.8781428
5,0,.2163597,.51565
5,0,1.436299,.2905975
5,0,-.5278273,1.729606
5,0,.6099816,-.7549902
5,0,-1.523904,-.8544518
.00760475,1,-1.441834,1.99231
5,0,-1.459074,-.1806319
5,0,-.3863382,-.8705519
5,0,-.929114,-.516713
1.250823,1,-.410219,.1345316
5,0,-1.171655,.2331655
1.774441,1,-1.022253,1.743479
5,0,-1.727748,-.5646839
1.0517935,1,.9139457,.1637201
2.8443561,1,-.3619997,.7457913
1.7230744,1,1.577549,-1.949899
.1725777,1,1.854542,.235612
5,0,-.2254393,-.2989826
5,0,-.8091781,-.6604978
4.2593865,1,.2466418,-1.936489
5,0,.0344621,-1.370065
1.8610222,1,-.1035809,1.442653
5,0,-.2927421,1.750281
5,0,-.9792933,.1531115
2.6120975,1,-.1168699,.8884125
5,0,-1.460898,.4252335
5,0,.0072933,.0025708
5,0,-.8494207,.6619125
5,0,1.259515,.5323827
4.9263865,1,-1.670313,.2580669
1.3218959,1,.5573878,2.458533
3.1633712,1,-.5475937,-2.047638
2.6439928,1,.0593939,-1.317179
.48929843,1,-.4739872,-.3542133
5,0,-1.629492,-.6198871
4.108075,1,.6784944,.4491032
5,0,1.045388,-.703666
2.1333574,1,-.061894,-1.265063
5,0,.3006475,1.835501
5,0,-.2561122,-1.931284
5,0,-.9381399,.5188116
.03428759,1,1.177864,-1.315461
5,0,-.7913716,.0317969
.18286582,1,-.3572512,.5285209
2.0568374,1,.3434212,-.3205312
2.0287419,1,-.9771341,-.3946866
5,0,-1.273121,-1.080314
5,0,1.318009,-.8540671
5,0,.8230053,-.9540807
5,0,-1.650568,.3685063
5,0,-1.149428,-1.286489
3.7544124,1,1.549696,-.9722391
2.2067755,1,-1.971383,-1.657502
.10623347,1,2.11857,-1.059196
3.7592057,1,.216577,-.4371893
5,0,.9550317,-.5161533
5,0,-.2162601,1.61567
3.726556,1,-2.522595,-1.336906
5,0,.844915,1.378364
5,0,-.0326299,-1.06747
5,0,-1.354169,.3565972
5,0,-.4438768,-.335813
2.9828505,1,.9571906,.342375
5,0,-.0264592,.3489449
1.0201776,1,.2731615,-1.637465
1.5051185,1,-.7613859,1.161616
5,0,1.937185,-.2108311
5,0,1.339578,.5040441
5,0,-1.100299,1.90611
.78920195,1,-.0161467,.5244418
1.0508904,1,.3875157,1.256339
5,0,1.632449,.0503196
2.4331907,1,-1.579004,-.8158416
1.7308596,1,.3301958,-.5248497
5,0,-.0657173,2.459787
1.7831462,1,.9046985,-1.580481
5,0,1.043217,-1.908431
5,0,.1487004,-1.112122
5,0,.3947538,-.0538542
1.9237257,1,-2.1003,-.4865793
3.0011368,1,-.2796533,1.798481
2.0771911,1,.0153026,1.055523
5,0,-.5071105,.3438298
2.4539426,1,.4084831,.3983114
5,0,.2608198,.2233493
5,0,.7660774,-.727873
5,0,-.1771876,-.7832715
1.7281616,1,.0781512,-.1719342
3.6781625,1,.5369054,-.3231793
1.0068175,1,1.302872,.0165434
2.5599436,1,-.4431664,-.7692919
.2182407,1,-.1070565,-.0311567
1.519028,1,.3327801,.928216
5,0,-.4870825,-1.139539
5,0,1.011744,.4493979
1.8353304,1,1.619173,-.1263261
4.3540279,1,1.490848,-.4237905
5,0,.3383819,.9850803
3.122533,1,-.8262472,.8983361
2.8570303,1,-1.537568,.5809562
5,0,.1116411,-.6957214
2.766796,1,-.5218881,2.269716
.14047805,1,.3618349,-.1901724
5,0,.2598777,-.0927877
5,0,-1.453332,.441473
1.7392758,1,-2.217827,-1.233089
1.1550167,1,-.0804672,-1.42046
.21969341,1,-1.30259,-2.322349
5,0,-.8525342,.2410387
.19233048,1,1.327003,-.0931821
.18770028,1,-.0944225,.0609101
5,0,-.3218964,.650238
3.9174952,1,-.6554315,.9674921
.09165725,1,.5168411,-.0178577
.04410211,1,1.362018,-2.092785
5,0,-.9963734,.325922
5,0,.1225046,-.0238947
1.4342108,1,-1.420247,.4967983
3.5566645,1,-2.434372,1.062537
5,0,-1.298855,-.8177094
5,0,.587951,.2673663
1.4482957,1,-.4536762,-.7931278
5,0,.7099657,-.4279786
4.8646802,1,1.129244,3.254598
2.4975729,1,1.212036,-.3701558
5,0,-.3784182,.5917626
1.0109062,1,.1900137,.9724834
1.646543,1,.300254,-.1121517
5,0,-.2689701,2.317632
1.7955216,1,.4724379,.3474737
5,0,.8169262,-.0442823
3.2719625,1,1.116196,-.9336559
5,0,1.248665,.8450791
5,0,.2150691,.0056567
5,0,.0869898,.0828238
5,0,-.1600035,-.1021428
1.0499777,1,-2.344332,.5362275
4.6607434,1,.4273735,.7409235
5,0,-.318141,.182234
5,0,-.4521579,-.4309373
1.5079515,1,.4472076,.695968
5,0,.7482522,-.7530999
5,0,-.0133911,-1.422143
3.3019034,1,-.4181329,-.9856845
5,0,-.0530288,-1.814492
2.5999466,1,-1.97305,.1366322
5,0,.8861482,.4530925
.69314461,1,-.8087633,-.8782803
5,0,-1.347227,.1588099
3.168062,1,.2787745,-.6846277
5,0,1.103459,.2619415
5,0,-1.07185,-1.256154
2.1594693,1,.1582494,-1.240242
5,0,-.451021,.3801849
1.7446633,1,.657632,-.3110678
5,0,.8541392,1.148811
.4069554,1,.1797443,.034514
5,0,.8125592,-.1540751
5,0,-.3991259,-1.176149
5,0,.3526341,.4837499
5,0,.2463121,1.68333
5,0,-.7695739,-.9193473
5,0,.2007223,-1.204354
5,0,-1.464152,.5569975
5,0,.3827951,.2538354
.16956008,1,-.4000038,.5232756
5,0,2.321053,-.8591762
4.8679072,1,-.8158628,-1.041813
5,0,-1.028584,-1.270018
5,0,.4946761,-2.330416
5,0,-.3090505,-.6249564
5,0,1.938315,1.172621
3.0784709,1,.1747198,-.1205453
3.0773058,1,.7992122,-.4677925
.40379815,1,.0963886,-.1042247
5,0,-.4954544,.2492241
3.3047926,1,1.538643,1.199355
5,0,-1.220188,.6087706
3.4909838,1,-.014737,-.6509013
.15016892,1,1.126283,-1.591468
3.613647,1,-.5935888,.1277857
1.4025961,1,-.6645405,.3016512
5,0,-1.387832,-.8445191
5,0,1.428791,1.230819
1.4263941,1,-.1680958,-1.453159
5,0,.4284715,.1650736
5,0,.4273502,-.1882274
3.1128527,1,-.6104952,1.911283
.25375923,1,.0967061,.0119059
.04802682,1,-1.894006,-1.280301
5,0,.4013294,.911583
5,0,-1.117423,.1452599
1.2141128,1,.9186164,-.6055012
1.8117256,1,-.1791415,-.4080121
